customer_id,order_id,customer_age,customer_region,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,detractor_probability,risk_band
146,50146,21,Nordeste,75,72.52,5,34.44,4,9,2,55.51,2,2,6,4,0.716841537135615,Alto
1140,51140,62,Nordeste,27,122.62,4,13.34,6,7,3,38.98,1,0,11,2,0.7165285903018805,Alto
1630,51630,45,Nordeste,87,585.06,3,13.95,2,14,3,20.39,2,1,3,4,0.716354266940837,Alto
498,50498,44,Nordeste,14,493.21,4,75.05,7,2,3,23.87,1,0,3,4,0.7156609077552006,Alto
1501,51501,19,Norte,18,507.76,2,39.16,10,5,1,41.88,3,2,5,6,0.7147594263230025,Alto
1557,51557,20,Sudeste,90,555.71,2,85.85,11,9,2,54.49,2,2,3,5,0.714612239048364,Alto
539,50539,69,Centro-Oeste,58,95.55,2,0.71,1,3,1,36.32,1,2,2,6,0.7140596262624894,Alto
1722,51722,29,Nordeste,62,413.37,4,1.38,7,3,3,48.81,3,2,3,4,0.7132123061408477,Alto
1062,51062,55,Sudeste,74,717.06,5,26.17,8,9,3,61.2,1,0,7,3,0.7128635394845544,Alto
2232,52232,44,Norte,64,397.4,4,55.68,5,11,1,47.16,3,2,8,5,0.7126400945120023,Alto
34,50034,66,Sul,41,366.75,6,12.65,6,10,3,38.42,1,1,7,3,0.7121657725453082,Alto
1592,51592,28,Norte,18,731.33,4,38.41,6,8,3,34.9,1,1,3,4,0.7119405344247504,Alto
2314,52314,27,Sul,86,192.11,6,1.73,9,12,3,18.17,3,1,8,3,0.7110399216922231,Alto
1814,51814,47,Sudeste,37,245.24,6,12.29,8,3,3,31.88,2,0,8,3,0.7107297968630906,Alto
737,50737,39,Sul,16,309.91,3,9.87,7,13,2,16.17,1,2,9,4,0.7097068779539617,Alto
1291,51291,57,Norte,32,340.1,3,55.26,3,4,3,51.14,1,0,10,2,0.7093375253961474,Alto
815,50815,40,Sul,33,448.49,3,7.8,3,4,3,55.66,2,1,2,4,0.7090095069737855,Alto
1911,51911,38,Sudeste,100,370.99,1,23.05,11,4,3,33.71,1,0,2,4,0.7087142341406459,Alto
1259,51259,23,Centro-Oeste,7,129.37,3,15.75,10,13,1,27.37,3,2,9,5,0.7084951141107664,Alto
1436,51436,60,Sul,25,252.85,4,1.99,11,8,2,24.37,2,1,9,4,0.7080569279176979,Alto
946,50946,63,Nordeste,69,574.37,6,0.58,9,10,2,40.74,3,1,9,4,0.7071804236182273,Alto
1035,51035,51,Norte,115,825.72,1,62.9,8,12,3,35.74,2,1,7,3,0.7069851390026648,Alto
2471,52471,48,Nordeste,40,48.55,6,2.39,7,11,4,29.46,3,0,6,2,0.7069448936408735,Alto
709,50709,42,Norte,94,248.06,4,123.45,1,2,1,38.67,1,2,1,6,0.705886059323815,Alto
2300,52300,45,Nordeste,37,367.39,2,6.45,3,2,1,40.54,2,2,4,6,0.7057958432893934,Alto
378,50378,37,Sudeste,30,627.83,1,89.05,6,6,3,49.16,3,1,8,3,0.7048917463940141,Alto
1214,51214,51,Sul,117,274.65,3,15.97,1,6,3,39.41,1,0,5,3,0.7046871837272846,Alto
2151,52151,48,Sul,92,960.39,5,14.96,6,6,1,49.12,3,3,1,7,0.7043496627499961,Alto
2488,52488,27,Sul,69,321.48,5,63.64,3,12,1,25.76,1,2,8,5,0.7039967508600983,Alto
1666,51666,30,Sudeste,15,158.16,6,111.61,10,11,2,49.43,3,0,7,4,0.7035340696879538,Alto
1324,51324,54,Sul,37,85.19,2,8.23,1,9,4,43.76,3,0,0,3,0.7033665404621187,Alto
450,50450,43,Centro-Oeste,46,246.95,2,23.17,8,8,1,18.45,2,3,9,5,0.7028203265775926,Alto
1812,51812,47,Norte,77,104.16,3,94.87,7,2,2,44.98,2,0,5,4,0.70250473657652,Alto
2321,52321,23,Centro-Oeste,107,341.46,6,13.26,1,13,1,17.36,2,2,8,5,0.7012827791260142,Alto
1975,51975,57,Centro-Oeste,49,893.47,3,2.47,1,11,3,30.3,1,2,3,4,0.7008645222579698,Alto
609,50609,33,Sudeste,82,393.87,6,88.01,3,12,4,42.82,2,0,5,2,0.7002886343182715,Alto
189,50189,41,Sudeste,62,596.03,6,11.82,3,8,3,30.86,1,1,3,4,0.7002602022988204,Alto
1413,51413,34,Centro-Oeste,110,381.05,3,5.4,6,10,3,48.09,1,2,0,4,0.6999983648227072,Alto
239,50239,66,Sul,96,392.41,2,59.32,4,4,2,41.41,2,2,7,4,0.6996582610510222,Alto
2189,52189,21,Norte,21,1096.16,3,12.13,8,12,3,51.3,2,2,4,4,0.6994446688971777,Alto
566,50566,61,Sudeste,38,447.5,5,24.81,6,7,2,44.85,3,2,4,5,0.6987022623501417,Alto
1618,51618,63,Sudeste,100,546.92,3,8.39,2,7,2,44.55,2,2,3,5,0.6986593414143941,Alto
1677,51677,25,Centro-Oeste,106,210.74,6,87.75,11,3,1,48.28,2,4,2,6,0.6985918497900979,Alto
869,50869,41,Sul,77,1201.05,2,8.09,11,12,1,19.2,3,2,8,6,0.6983999141800853,Alto
2101,52101,47,Sul,91,497.48,1,13.11,2,12,3,31.82,2,2,2,4,0.6982072380706831,Alto
1162,51162,46,Centro-Oeste,115,770.46,6,38.04,8,8,2,32.27,2,1,8,4,0.6973783178535853,Alto
1819,51819,67,Nordeste,37,28.41,3,63.62,10,8,3,26.79,2,1,6,3,0.6971744334760251,Alto
262,50262,53,Sul,109,192.62,1,3.3,8,4,2,41.42,3,1,7,4,0.6969081357347863,Alto
1624,51624,56,Nordeste,22,399.72,2,8.74,2,9,3,20.15,2,2,3,4,0.6967544418069705,Alto
2012,52012,31,Sudeste,70,791.46,1,10.45,8,6,3,40.06,2,2,4,4,0.6956983348735108,Alto
516,50516,26,Sudeste,99,625.83,1,143.92,9,4,3,29.42,2,0,2,4,0.6955463684343043,Alto
2389,52389,47,Norte,108,400.25,5,0.08,7,3,3,48.96,2,2,1,4,0.6953981417388964,Alto
1059,51059,46,Sul,51,140.63,6,10.15,2,8,0,19.05,2,4,10,6,0.6953778267034557,Alto
2132,52132,35,Norte,118,537.47,4,0.63,9,2,4,41.58,3,0,6,2,0.6947822359445001,Alto
228,50228,20,Nordeste,95,418.82,1,17.33,7,2,2,47.46,3,3,3,5,0.6945527096388459,Alto
1885,51885,19,Sul,45,118.34,6,45.14,7,4,3,51.67,3,1,6,3,0.6944680343647468,Alto
476,50476,55,Norte,2,696.22,3,111.88,6,14,1,40.51,1,2,3,6,0.6936512687135027,Alto
857,50857,55,Sul,115,606.43,2,21.28,5,11,2,42.09,1,2,7,4,0.6935802099097739,Alto
726,50726,55,Norte,49,171.35,5,20.19,9,7,2,39.96,1,1,6,4,0.6933701664048224,Alto
1718,51718,29,Centro-Oeste,86,634.48,2,0.34,1,13,3,45.06,3,0,6,3,0.6924940193265761,Alto
981,50981,43,Norte,26,1014.85,3,38.77,10,14,3,31.75,3,0,9,3,0.6918093673809502,Alto
197,50197,63,Centro-Oeste,56,243.47,2,38.99,7,13,2,45.27,1,1,5,4,0.691563770691771,Alto
735,50735,22,Sul,51,117.19,3,18.67,5,9,2,54.84,2,2,6,4,0.6912261277586446,Alto
1277,51277,49,Sudeste,88,273.76,5,37.31,6,9,2,32.09,3,2,8,4,0.6909196620077718,Alto
963,50963,35,Sudeste,88,262.83,1,23.37,10,12,2,56.27,1,2,6,4,0.6906550085108067,Alto
1340,51340,26,Nordeste,54,443.04,1,4.09,1,3,3,42.22,3,1,2,4,0.6891921468592515,Alto
908,50908,33,Nordeste,110,154.54,6,7.73,9,7,2,41.47,1,2,6,4,0.6891748972412582,Alto
2286,52286,46,Norte,90,460.54,5,6.15,3,13,3,40.54,3,1,6,3,0.6886683132384437,Alto
1816,51816,63,Sudeste,118,411.22,5,8.05,11,10,4,44.94,2,2,1,3,0.6885988393365469,Alto
2087,52087,24,Sudeste,84,585.2,4,22.78,2,7,3,27.12,3,0,8,3,0.6882665694164083,Alto
38,50038,46,Centro-Oeste,3,1120.9,4,57.57,5,13,2,40.75,2,4,0,6,0.6881735016924211,Alto
429,50429,31,Nordeste,57,326.43,2,26.4,5,7,3,45.24,3,0,1,4,0.6879814857390357,Alto
558,50558,25,Norte,105,240.45,2,48.0,4,14,1,37.37,3,0,6,5,0.6877783102274664,Alto
153,50153,31,Sudeste,119,1064.25,2,15.38,1,2,3,26.74,2,0,9,3,0.6874615472059187,Alto
1110,51110,34,Norte,109,153.14,5,14.99,1,12,1,12.87,1,3,2,6,0.6861732568745202,Alto
854,50854,31,Nordeste,55,960.04,2,4.67,4,3,2,38.97,1,1,9,4,0.6860959965699601,Alto
1452,51452,47,Norte,106,138.62,4,4.05,3,7,3,31.24,3,0,10,2,0.6857457093573556,Alto
965,50965,67,Norte,82,306.06,2,71.6,2,9,4,13.5,3,0,5,2,0.6842039086747562,Alto
1120,51120,39,Nordeste,111,491.87,3,34.41,5,11,3,27.47,2,0,6,3,0.6836647221833073,Alto
446,50446,23,Norte,80,1915.89,4,37.4,2,8,3,39.64,2,2,1,5,0.6836216912619407,Alto
1171,51171,38,Sul,117,184.42,2,21.94,5,7,2,43.18,3,1,1,5,0.683429668163427,Alto
1043,51043,53,Norte,37,460.87,1,4.18,7,10,3,28.28,3,0,7,3,0.6832329870216739,Alto
865,50865,51,Norte,26,438.42,4,58.04,10,9,3,29.39,1,0,1,4,0.683076119717391,Alto
729,50729,26,Nordeste,119,574.11,3,28.38,5,12,3,31.79,2,0,11,2,0.682798742982694,Alto
871,50871,51,Nordeste,80,147.18,6,37.87,11,14,2,21.69,2,2,7,4,0.6825710463599,Alto
297,50297,34,Centro-Oeste,119,508.03,4,28.57,1,7,2,44.75,3,1,11,3,0.6810497618556816,Alto
396,50396,67,Nordeste,37,325.44,4,22.24,7,14,2,24.01,2,3,3,5,0.6808326566122571,Alto
186,50186,35,Centro-Oeste,92,211.04,1,30.35,8,3,1,25.04,3,3,8,5,0.6805388676978268,Alto
2423,52423,30,Nordeste,69,409.06,3,25.03,6,4,1,41.93,2,2,8,5,0.6804155754975809,Alto
984,50984,38,Nordeste,72,213.31,4,45.78,4,3,3,51.85,2,2,0,4,0.6802491110807156,Alto
384,50384,67,Norte,74,283.75,6,96.8,10,2,1,52.08,2,1,11,4,0.680176836694615,Alto
1651,51651,63,Norte,119,802.83,6,57.08,5,8,3,46.14,3,0,11,2,0.6794855695154869,Alto
1921,51921,44,Norte,54,551.6,6,38.22,4,10,0,37.64,2,3,9,6,0.679462709218239,Alto
1601,51601,57,Norte,75,52.64,5,0.49,1,12,1,50.36,3,3,6,5,0.6793719145885825,Alto
749,50749,68,Sul,13,213.38,5,3.22,11,11,1,27.99,1,4,4,6,0.6786577197943658,Alto
1370,51370,25,Centro-Oeste,17,181.95,3,23.26,11,10,2,36.43,1,1,1,5,0.6786369847760378,Alto
202,50202,27,Sul,66,228.14,3,7.99,11,5,3,17.94,3,2,3,4,0.6784241195838004,Alto
1099,51099,26,Norte,114,450.74,1,9.09,3,5,2,51.34,1,1,0,5,0.6781624541315813,Alto
193,50193,55,Sudeste,70,474.88,6,36.63,5,12,4,55.7,2,1,0,3,0.6776851005006044,Alto
565,50565,64,Sul,58,587.45,4,100.47,7,14,3,30.05,1,1,1,4,0.6770370307953051,Alto
813,50813,47,Nordeste,50,64.11,3,3.31,9,2,2,36.24,3,1,7,4,0.6766370000374791,Alto
24,50024,34,Nordeste,119,489.49,6,8.44,3,3,3,24.72,2,2,2,4,0.6756067682904064,Alto
1561,51561,68,Sul,60,445.34,4,10.14,11,2,2,35.94,3,3,4,5,0.6750865659719606,Alto
1221,51221,54,Sul,77,247.08,6,6.83,3,12,3,50.98,1,0,9,2,0.6748163393695217,Alto
890,50890,23,Centro-Oeste,5,574.05,5,13.18,6,14,2,32.32,2,2,8,4,0.6746383996037028,Alto
1227,51227,60,Nordeste,41,484.08,3,13.24,11,11,5,28.93,1,0,0,2,0.6745199433410284,Alto
17,50017,50,Norte,70,391.66,4,0.25,11,3,2,59.78,2,1,6,4,0.6744668018210268,Alto
2211,52211,57,Sudeste,48,922.81,4,18.2,9,11,1,39.85,1,2,10,5,0.6729035040527767,Alto
627,50627,44,Norte,3,296.05,5,29.13,11,2,3,36.82,3,1,7,3,0.6728959853505525,Alto
1723,51723,38,Norte,90,801.14,1,50.34,10,7,2,40.95,3,2,8,4,0.6728829705347166,Alto
2205,52205,43,Centro-Oeste,97,313.84,6,10.82,11,7,3,18.31,2,0,1,4,0.6721277067964501,Alto
1304,51304,47,Norte,49,241.91,4,2.61,3,12,1,44.05,1,2,6,5,0.6719519539056128,Alto
2285,52285,55,Sul,21,187.18,3,2.86,10,6,1,35.7,3,3,4,6,0.6714549872654284,Alto
2086,52086,23,Norte,72,667.41,4,13.65,10,6,3,60.1,3,0,11,2,0.6714176978301841,Alto
514,50514,33,Nordeste,47,395.12,3,141.22,11,10,2,48.55,3,1,6,4,0.670728409437459,Alto
133,50133,67,Sudeste,57,241.88,5,15.57,11,2,1,37.43,3,2,9,5,0.6701436183732993,Alto
879,50879,44,Centro-Oeste,80,281.63,2,6.59,7,4,1,56.53,2,2,6,5,0.6700959105464667,Alto
944,50944,52,Nordeste,5,243.15,4,14.69,9,3,3,49.71,2,1,1,4,0.6699526490728963,Alto
1004,51004,45,Sudeste,112,300.88,2,28.88,11,7,4,39.72,2,1,0,3,0.6698742558994808,Alto
1594,51594,63,Centro-Oeste,91,383.5,3,9.87,9,9,2,15.24,2,1,2,5,0.6685000503692368,Alto
873,50873,20,Centro-Oeste,108,292.0,3,50.51,5,12,2,14.38,3,0,6,4,0.6678216384291674,Alto
168,50168,48,Sudeste,11,269.88,4,38.62,6,5,3,41.05,1,1,1,4,0.6676104097739713,Alto
1590,51590,28,Sul,92,485.61,3,35.78,3,13,1,47.55,3,1,7,5,0.6674007188299338,Alto
801,50801,38,Nordeste,43,125.72,5,31.8,6,8,3,30.99,1,1,0,4,0.6671714580359441,Alto
1733,51733,52,Centro-Oeste,92,445.01,5,8.28,1,14,3,4.08,2,0,1,4,0.6662009120527433,Alto
74,50074,19,Centro-Oeste,25,66.18,4,4.5,4,7,2,46.54,2,1,10,3,0.6661712597896062,Alto
1965,51965,60,Centro-Oeste,4,374.67,4,42.72,1,9,3,48.67,2,2,0,4,0.6655125663000777,Alto
2448,52448,42,Nordeste,62,669.71,4,48.75,5,14,1,23.83,1,1,8,5,0.6654234364722872,Alto
1492,51492,54,Nordeste,3,1146.7,5,36.39,6,11,1,23.64,2,4,7,6,0.6651753093044516,Alto
61,50061,45,Centro-Oeste,116,182.12,6,0.19,5,8,2,45.9,2,3,0,5,0.6641987577789343,Alto
2449,52449,21,Sudeste,51,664.73,3,146.3,5,12,1,45.32,3,2,8,5,0.6638620633095236,Alto
2234,52234,59,Sul,93,592.11,4,84.81,1,4,2,25.85,1,3,2,5,0.6634923899189571,Alto
906,50906,18,Nordeste,70,167.65,6,69.74,11,11,2,58.51,3,1,5,4,0.6625684335532492,Alto
1580,51580,66,Nordeste,63,45.1,6,2.32,2,5,2,29.92,2,2,1,5,0.6618347334509977,Alto
1586,51586,62,Sul,7,207.38,5,5.95,2,14,3,47.01,2,1,0,4,0.6610909274938044,Alto
1195,51195,27,Norte,62,1103.63,6,0.88,10,7,2,59.33,1,2,8,4,0.6606106090946269,Alto
753,50753,28,Nordeste,106,391.87,5,30.44,2,14,2,46.21,2,1,10,3,0.6602597519358098,Alto
1780,51780,59,Centro-Oeste,98,340.23,3,48.81,5,8,3,25.09,2,2,0,4,0.6601206771068765,Alto
2322,52322,55,Nordeste,14,369.18,4,5.44,4,7,3,51.16,3,1,1,4,0.6595528664950084,Alto
527,50527,47,Norte,76,93.2,6,10.29,6,3,3,46.24,2,1,4,3,0.6594733727429084,Alto
1141,51141,26,Centro-Oeste,117,649.44,3,4.71,7,2,2,42.08,1,1,11,3,0.6594280450686367,Alto
83,50083,35,Norte,24,519.41,6,6.98,9,5,2,9.73,3,0,4,5,0.6592179004950417,Alto
941,50941,33,Norte,32,337.35,4,4.36,8,7,1,54.48,1,1,11,4,0.6591078789250221,Alto
1843,51843,48,Norte,70,633.9,3,12.8,3,14,1,34.44,1,2,7,5,0.6575335802793373,Alto
2267,52267,61,Nordeste,93,370.87,5,86.64,9,14,2,49.0,1,0,9,3,0.6571000023766718,Alto
21,50021,32,Sudeste,105,390.01,2,84.53,8,9,2,35.9,2,1,6,4,0.656997237430521,Alto
647,50647,34,Nordeste,50,197.48,4,44.93,2,3,1,5.74,1,3,3,6,0.6562820471519308,Alto
1356,51356,65,Norte,53,438.07,5,20.56,10,2,3,40.28,3,0,6,3,0.6559372466931236,Alto
831,50831,26,Sudeste,108,323.19,6,41.18,4,11,2,51.53,1,2,0,5,0.655442475268701,Alto
15,50015,50,Sudeste,113,220.81,3,30.73,6,7,3,45.96,1,1,4,3,0.6552667548372868,Alto
2367,52367,51,Centro-Oeste,71,660.28,1,7.44,2,13,2,38.91,2,1,1,5,0.6538057159853627,Alto
1236,51236,31,Sul,108,544.72,4,13.02,3,12,4,40.15,3,1,0,3,0.6537137378992022,Alto
710,50710,23,Sul,60,1011.99,1,1.29,8,14,3,13.34,2,1,9,3,0.6519311057780457,Alto
1071,51071,54,Norte,18,441.68,3,24.7,8,6,3,43.68,3,1,1,4,0.6518443173156455,Alto
2064,52064,38,Sul,80,674.77,3,33.68,11,3,0,49.3,1,4,9,6,0.6517756393268159,Alto
248,50248,43,Centro-Oeste,35,215.37,3,19.99,11,7,2,33.18,1,3,1,5,0.6515684936749092,Alto
2185,52185,46,Nordeste,92,355.29,1,10.24,4,13,1,41.51,1,3,1,6,0.6497645854580397,Alto
2272,52272,41,Centro-Oeste,92,478.47,2,0.91,10,4,2,34.62,3,2,7,4,0.6495525357310553,Alto
2070,52070,41,Sudeste,78,152.37,4,25.46,9,9,2,40.05,1,0,5,4,0.6492070491192428,Alto
805,50805,52,Norte,75,191.88,3,11.87,2,10,3,43.34,1,1,3,3,0.6486973505133938,Alto
213,50213,43,Centro-Oeste,75,869.54,4,21.59,8,2,3,57.59,3,0,11,2,0.6482662697368631,Alto
1388,51388,38,Sul,106,490.3,5,65.72,6,5,1,22.58,2,3,8,5,0.6481748447066743,Alto
1766,51766,21,Nordeste,18,396.21,3,45.62,4,2,1,51.29,2,2,7,5,0.6476268287852801,Alto
182,50182,32,Nordeste,29,715.62,5,13.69,5,6,3,27.87,3,1,8,3,0.6475894398143028,Alto
744,50744,20,Sul,77,192.85,5,48.42,9,2,1,44.74,1,2,11,4,0.6475023115921189,Alto
1477,51477,38,Centro-Oeste,19,115.59,5,41.51,4,6,3,49.34,3,1,4,3,0.6472125552401921,Alto
1374,51374,56,Nordeste,78,186.08,1,9.96,9,3,0,45.79,3,4,3,7,0.6467226783599153,Alto
1507,51507,47,Sul,110,273.91,5,5.82,3,9,1,43.3,2,2,6,5,0.6464524329080098,Alto
1569,51569,45,Nordeste,36,345.83,1,34.27,5,14,2,29.5,2,1,6,4,0.645782621361015,Alto
477,50477,23,Sudeste,106,286.17,5,4.5,2,7,2,33.71,2,1,6,4,0.6454449092339518,Alto
1893,51893,24,Sul,91,684.57,6,25.1,2,4,2,22.41,2,2,3,5,0.6449839509473794,Alto
430,50430,42,Sudeste,87,366.1,1,55.57,5,12,2,60.69,1,1,4,4,0.6445312402412773,Alto
230,50230,51,Nordeste,32,1522.94,3,24.33,9,13,2,40.8,1,2,5,5,0.6439789988969734,Alto
1615,51615,45,Nordeste,90,1046.13,1,5.22,8,13,2,37.11,2,1,3,5,0.6434408668838012,Alto
1270,51270,65,Nordeste,46,87.36,5,1.62,8,14,1,35.57,2,1,6,5,0.6433224897815993,Alto
267,50267,56,Sudeste,45,501.66,6,27.84,3,14,2,57.91,2,2,6,4,0.6433174791940994,Alto
1652,51652,65,Centro-Oeste,60,219.5,4,40.8,10,13,3,25.12,1,1,4,3,0.6429203001402967,Alto
39,50039,56,Sudeste,119,448.04,3,21.23,8,11,1,28.03,3,2,8,5,0.6427008214357969,Alto
1956,51956,58,Nordeste,20,315.96,3,2.24,10,11,1,32.44,1,1,7,5,0.6426301498031678,Alto
1707,51707,49,Sul,10,74.37,1,41.6,11,10,3,28.73,1,2,0,4,0.64229802344351,Alto
2065,52065,41,Nordeste,72,695.21,6,169.16,8,8,2,45.22,2,3,6,4,0.6409484673384453,Alto
241,50241,41,Sul,99,351.47,6,22.99,3,10,0,37.16,1,3,7,6,0.6408337152775376,Alto
2105,52105,22,Nordeste,82,491.95,4,26.06,6,8,3,29.74,1,0,0,4,0.6405794212286008,Alto
1935,51935,67,Sul,66,222.92,6,17.1,7,9,2,45.11,1,2,0,5,0.6396860086006204,Alto
1548,51548,34,Norte,26,353.5,2,42.17,5,2,1,47.19,2,1,11,4,0.6391479352217281,Alto
1782,51782,24,Centro-Oeste,108,683.42,3,71.66,10,8,3,29.28,2,0,10,2,0.6387386259513667,Alto
2476,52476,43,Centro-Oeste,50,640.13,1,16.48,2,3,2,51.76,3,1,6,4,0.6383111834245714,Alto
1999,51999,35,Sudeste,110,701.83,1,59.58,11,9,3,42.8,3,0,11,2,0.6381804052907005,Alto
91,50091,40,Centro-Oeste,53,147.47,4,92.68,2,14,1,32.52,3,2,10,4,0.6358757941221141,Alto
1917,51917,37,Sul,8,60.53,1,0.23,10,13,3,25.95,2,0,5,3,0.634628125473009,Alto
2167,52167,60,Nordeste,37,755.52,4,5.16,9,5,1,40.59,2,3,9,5,0.6342172614260909,Alto
1058,51058,66,Sudeste,26,250.64,6,1.21,10,2,1,28.02,3,2,4,6,0.6340282520577479,Alto
884,50884,39,Centro-Oeste,22,306.9,3,16.22,1,3,3,33.04,2,2,0,4,0.6338963249288239,Alto
320,50320,63,Nordeste,5,236.62,6,1.56,3,6,1,38.04,2,2,2,6,0.6327834645085519,Alto
1727,51727,29,Sul,108,353.11,3,6.9,10,11,1,21.32,3,3,8,5,0.6314176072592252,Alto
1348,51348,23,Sudeste,25,1511.97,3,40.03,9,4,2,22.27,2,2,2,6,0.6312655134849321,Alto
376,50376,55,Sudeste,52,221.74,1,22.1,3,8,3,51.03,2,1,4,3,0.6311590966242158,Alto
1021,51021,23,Sudeste,30,440.54,2,20.05,11,4,3,37.59,3,1,7,3,0.6310059231562261,Alto
989,50989,38,Sudeste,60,623.26,3,22.28,9,14,2,58.16,2,1,6,4,0.6301086855491798,Alto
1845,51845,64,Nordeste,37,26.05,5,11.62,3,3,2,47.26,3,2,5,4,0.6288137446294232,Alto
2130,52130,65,Centro-Oeste,80,454.29,5,74.57,4,12,1,49.77,1,1,4,5,0.6286938461365572,Alto
2307,52307,19,Sul,91,288.4,5,88.04,7,12,1,48.47,2,2,5,5,0.6285579974657015,Alto
1613,51613,43,Sudeste,84,174.71,3,11.93,2,12,3,7.18,1,1,5,3,0.6284851111579012,Alto
780,50780,64,Sul,22,496.81,4,18.44,7,5,2,9.17,1,2,3,5,0.6279798745361405,Alto
20,50020,37,Centro-Oeste,74,288.93,2,20.8,9,9,2,62.02,1,1,3,4,0.6279481690312315,Alto
1686,51686,59,Nordeste,96,390.7,3,24.54,3,7,1,40.66,3,1,11,4,0.6267206413510741,Alto
947,50947,47,Sudeste,85,252.69,1,8.74,5,4,2,30.52,3,0,11,3,0.6263531499413558,Alto
129,50129,33,Norte,57,759.72,4,0.69,8,10,2,32.56,3,3,3,5,0.6263357172457344,Alto
1265,51265,39,Sul,73,256.69,5,41.81,11,3,3,27.06,2,0,5,3,0.6247952924570572,Alto
160,50160,58,Sudeste,47,221.05,2,17.25,3,5,2,48.59,2,1,5,4,0.6245240598706687,Alto
2341,52341,48,Centro-Oeste,93,371.07,2,31.87,9,2,1,29.04,3,3,2,6,0.6244345347093,Alto
2077,52077,37,Centro-Oeste,27,636.38,5,5.54,10,2,3,42.42,2,1,1,4,0.624342202022046,Alto
1018,51018,57,Norte,15,518.25,2,30.71,10,12,2,20.98,1,0,6,4,0.6243120582278503,Alto
126,50126,63,Sul,107,126.41,4,0.23,2,11,2,15.17,3,3,1,5,0.6230593340046603,Alto
1138,51138,48,Sudeste,77,297.59,6,18.86,9,14,3,33.46,2,1,5,3,0.6229985415005863,Alto
25,50025,22,Norte,20,184.64,5,70.89,3,13,1,37.85,2,2,10,4,0.6229458591904247,Alto
2315,52315,26,Sul,98,1035.5,3,103.61,9,14,1,58.89,2,3,2,6,0.6217735871596299,Alto
1737,51737,19,Norte,78,654.84,5,11.22,11,2,2,43.85,3,2,7,4,0.6212536922869155,Alto
638,50638,40,Norte,34,289.92,1,33.73,10,12,3,26.19,3,1,0,4,0.6206044596025927,Alto
1453,51453,20,Centro-Oeste,82,270.85,4,66.21,10,6,2,50.27,3,1,9,3,0.6192239953125486,Alto
899,50899,32,Sudeste,79,396.07,4,126.81,1,9,2,43.86,1,2,4,4,0.6188860535715859,Alto
298,50298,64,Centro-Oeste,7,59.81,4,64.05,3,9,1,34.68,2,3,5,5,0.6186456956478394,Alto
210,50210,21,Centro-Oeste,42,87.23,6,12.36,9,7,2,34.49,3,1,5,4,0.6180227046609649,Alto
1724,51724,62,Sul,108,140.08,5,2.4,10,11,3,53.46,3,0,3,3,0.6164949444669863,Alto
1700,51700,18,Sul,32,379.03,2,15.64,7,7,3,31.84,1,1,0,4,0.6164903230699685,Alto
372,50372,65,Centro-Oeste,62,755.2,1,3.38,11,2,2,50.84,3,3,2,5,0.6158944639656193,Alto
106,50106,27,Sudeste,20,567.28,4,13.3,2,9,4,42.81,2,1,0,3,0.6149462331603405,Alto
1940,51940,38,Nordeste,106,150.59,5,15.04,4,13,3,41.22,1,0,2,3,0.6149093333026021,Alto
734,50734,25,Nordeste,42,529.51,6,39.41,9,2,3,40.72,3,1,1,4,0.6140736917523991,Alto
1034,51034,19,Centro-Oeste,53,252.46,5,5.47,11,13,2,59.95,3,1,4,4,0.6134892527901795,Alto
1209,51209,25,Sudeste,22,549.08,1,27.15,7,13,1,13.41,2,3,9,5,0.613121980973653,Alto
834,50834,49,Centro-Oeste,107,313.47,4,36.69,2,4,1,20.79,1,2,5,5,0.6116682061872222,Alto
2148,52148,38,Centro-Oeste,93,422.07,6,94.74,6,10,0,33.64,2,3,1,7,0.6112641187342985,Alto
1865,51865,22,Sul,24,164.79,5,50.78,9,6,2,47.99,3,1,0,5,0.6082854255014031,Alto
1273,51273,57,Sul,79,411.73,5,25.22,1,3,2,32.77,2,0,5,4,0.6080226505668866,Alto
1428,51428,51,Sudeste,37,591.29,5,32.86,4,9,2,55.76,3,1,11,3,0.6079830453716745,Alto
431,50431,49,Sul,59,440.98,6,26.29,9,4,1,15.56,2,2,8,5,0.6076600768014285,Alto
102,50102,21,Norte,74,125.96,5,7.14,1,12,1,38.05,2,1,9,4,0.607592768576609,Alto
221,50221,41,Sul,78,780.75,2,67.15,7,2,3,64.47,2,0,4,3,0.6073176844140824,Alto
362,50362,25,Sudeste,82,544.2,5,7.48,7,9,3,43.64,1,2,0,4,0.6071813643541288,Alto
932,50932,39,Sudeste,81,272.0,5,40.33,6,8,1,48.07,1,2,5,5,0.6071774368903023,Alto
829,50829,68,Sudeste,72,1065.27,1,12.4,3,7,2,42.56,1,1,7,4,0.6064306425534858,Alto
2295,52295,25,Sul,27,718.7,4,46.23,7,10,3,27.76,2,0,11,2,0.605750743924146,Alto
1443,51443,42,Centro-Oeste,85,239.77,5,65.11,10,4,2,44.37,1,1,3,4,0.6057174572714483,Alto
1064,51064,26,Sudeste,36,261.2,2,77.81,6,7,2,32.74,1,2,0,5,0.6050026878845158,Alto
375,50375,35,Centro-Oeste,98,666.94,3,6.9,5,9,2,33.55,1,2,10,3,0.6039721931653946,Alto
